,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
37,0.042430394552429494,-0.06890063333529135,1.252109049191533,-1.0627906199000492,0.1579924600836648,-0.37726712060136425,0.08763802029626609,-0.10501592858526528,-0.38458897937829223,0.679023265433965,0.5361236876151676,-0.5318905250291617,0.8270899348461638,0.5782576450992412,-0.6086390503778052,-0.08669362737301928,-0.015742651215223075,0.07309092315595535,0.034978767824686806,-0.8866650546092175
38,0.05919495452363532,-0.0788635315408898,1.4424762225508267,-0.6702495133187546,-0.3605918614205188,-0.3111643095831443,0.07987677569465833,-0.08354759166411783,-0.19981334270539217,0.7013501295209515,0.648177807330645,-0.5489490997462771,0.9718587856534198,0.700622616742558,-0.6176628488972257,-0.10308038083320252,-0.016993798323111712,0.08996312370168279,0.0507271022852472,-0.4377174256207451
39,0.059175906855825876,0.03668715707533257,1.1988287853947712,-0.6057725462224437,0.3715750143216058,-0.2207289948126511,-0.0026312550153608236,-0.12262256115583396,-0.08089545934726838,0.6829253880374468,0.3689647033370064,-0.42581485871340913,0.9227267658249574,0.7924784493979892,-0.7364746422668543,-0.06664075707629911,-0.019964913370773482,0.0573163384314441,0.06639432192551897,-0.4697278832674389
40,0.06250052829337667,0.014667793652119277,0.852073330296261,-1.6081282052919845,0.7358609782184732,-0.3015829622388519,-0.00695382857212175,-0.10047629705274766,-0.07596184040655597,0.5949417688040077,0.21744705104014694,-0.41122308105087124,0.6508871989739182,0.6934424906173454,-0.48573753332771574,-0.08807011957538007,-0.013163063462499975,0.015375347360792284,0.03857641181315405,-0.35467158361515766
41,0.05859939317512436,0.00717435113099581,0.7407649114424179,-1.9333175502822397,0.28441885602821365,-0.1468213147878384,0.031191225545226332,0.001425863432408816,0.05105449384807381,0.5727443737825335,0.11015252646225171,-0.3542745111717731,0.46256089863131733,0.385948802964927,-0.32908576778156234,-0.1647669204319491,-0.006385787476062732,0.01013907492510325,0.01206392766441312,-0.4583486064601268
42,0.04642446363912616,0.03317927353435,0.6963356667335857,-1.941174115297924,-0.011865458833686983,-0.1965854422416335,-0.013283919419607144,-0.004688981036366102,-0.12014433509796173,0.07694483864011906,0.04779971352475886,-0.24292964170541287,0.4626839502405285,0.4628245298933838,-0.6523674394651543,-0.09874457662138812,-0.006141795071122078,-0.005846115595059033,0.013055190776608496,-0.2369802277152104
43,0.04294386731622257,0.09734756990421921,0.8497864964538461,-1.8906771751377403,-0.872700669048167,-0.3025940307323359,-0.09505290269806586,0.0022101513595584473,-0.010504749507641856,0.08605947187253783,0.03327027873715657,-0.09299339878966165,0.5028161933324513,0.77364963878533,-0.769835192980402,-0.11336906298895681,-0.006954999135331968,-0.006702260295834476,0.02145543744999022,-0.0260456215661947
44,0.05014070637714997,0.05000418180735041,0.7697108109809435,-2.165406929589187,-1.0933250573877042,-0.3393360246916105,-0.10534768727676778,-0.0607050643740022,0.04267313532015628,0.09903390757133994,0.05542763536250943,-0.12991753482740867,0.4988622779425947,0.9945058530449405,-0.4159151886427763,-0.14702371712956433,-0.012755957679062652,0.0007281471655972611,0.034772433995144306,0.33699263637262755
45,0.05119838766752149,0.1321785033283015,0.6867654023768508,-1.4099319746991525,-0.40890038493592235,-0.2757605665402713,-0.13521192660125075,-0.1346966381416648,0.10871928681136814,-0.1578231949727637,0.030040565823079377,-0.29588588896756574,0.29637763163891173,0.7859134058268176,-0.4850551017640876,-0.11181520428949399,-0.0011017281113831626,0.0018061264931000056,0.01927296857797748,0.20141613153491814
46,0.05515104321258426,0.14582407233529768,0.7055564290155636,-1.6069773703063432,-0.4707526224725042,-0.22317040872917637,-0.10911487508754432,-0.015644612718817088,0.07747196041175618,-0.3991446049008162,-0.14820429996955525,-0.39368760671626735,0.09059513130004984,0.6985053743346528,-0.2400703517400477,-0.0965143489695975,0.003577897430001223,0.008447586711066693,0.0005041044465371744,0.12720603395160598
